N	real_index	SN
1	6524	0.165466
1	6525	2.24271
1	6526	0.295582
1	6527	2.80733
1	6528	1.95202
1	6529	0.845121
1	6530	-38.6232
1	6531	0.0834858
1	6532	0.221938
1	6533	0.118505
1	6534	2.16877
1	6535	0.195576
1	6536	5.78465
1	6537	1.10236
1	6538	1.39846
1	6539	0.717704
1	6540	-1.7621
1	6541	3.5572
1	6542	0.279439
1	6543	-5.52325
1	6544	-0.00345223
1	6545	-0.647315
1	6546	21.2008
1	6547	-5.14592
1	6548	-0.268055
1	6549	-1.69886
1	6550	0.835526
1	6551	0.403278
1	6552	-10.7489
1	6553	-0.756859
1	6554	0.386051
1	6555	0.556103
1	6556	0.996222
1	6557	0.2292
1	6558	-2.62267
1	6559	18.4878
1	6560	0.664206
1	6561	-0.309188
1	6562	-1.15998
1	6563	-0.0894949
1	6564	-2.32052
1	6565	-0.0437834
1	6566	-0.697987
1	6567	-1.86747
1	6568	-0.863166
1	6569	-0.0158155
1	6570	0.0440215
1	6571	0.11938
1	6572	0.378073
1	6573	0.496765
1	6574	2.0772
1	6575	-1.21485
1	6576	-0.185728
1	6577	1.23992
1	6578	4.04101
1	6579	1.42574
1	6580	-0.212937
1	6581	0.5629
1	6582	-0.883122
1	6583	-0.0453871
1	6584	-0.433807
1	6585	-5.69953
1	6586	-0.484199
1	6587	-3.63973
1	6588	0.0454411
1	6589	-0.503374
1	6590	-0.408354
1	6591	0.560425
1	6592	0.705677
1	6593	0.377566
1	6594	0.851579
1	6595	-1.91289
1	6596	-3.6247
1	6597	2.6154
1	6598	0.0355191
1	6599	9.22474
1	6600	2.35935
1	6601	-0.356721
1	6602	1.42523
1	6603	1.31211
1	6604	0.128833
1	6605	9.56941
1	6606	0.0366346
1	6607	3.84931
1	6608	-0.157217
1	6609	4.40542
1	6610	-1.6384
1	6611	0.963698
1	6612	-0.473253
1	6613	-0.729261
1	6614	1.94882
1	6615	0.377476
1	6616	-5.39986
1	6617	-1.16425
1	6618	0.476563
1	6619	11.8957
1	6620	-0.572191
1	6621	-0.335973
1	6622	1.76285
1	6623	0.196355
1	6624	-4.67145
1	6625	-0.522787
1	6626	1.10046
1	6627	-0.192349
1	6628	1.37744
1	6629	0.112721
1	6630	8.12999
1	6631	4.67485
1	6632	-4.79051
1	6633	0.266666
1	6634	0.285589
1	6635	0.416807
1	6636	3.38289
1	6637	-8.11318
1	6638	5.88337
1	6639	-48.5495
1	6640	-0.469605
1	6641	0.126295
1	6642	0.946092
1	6643	-0.0476744
1	6644	-0.636798
1	6645	-0.306905
1	6646	-3.80543
1	6647	2.78476
1	6648	0.920212
1	6649	13.8273
1	6650	-0.00856533
1	6651	-1.80109
1	6652	2.909
1	6653	2.57429
1	6654	1.56819
1	6655	-1.09974
1	6656	0.604882
1	6657	-0.0668859
1	6658	-0.936555
1	6659	2.20622
1	6660	-1.65643
1	6661	45.6017
1	6662	-0.161069
1	6663	0.205882
1	6664	-3.14283
1	6665	-3.08704
1	6666	-0.913013
1	6667	0.328408
1	6668	0.0570905
1	6669	-1.033
1	6670	10.6801
1	6671	-3.53883
1	6672	0.384658
1	6673	-541.503
1	6674	-9.08505
1	6675	-2.64602
1	6676	2.53086
1	6677	1.19781
1	6678	40.8423
1	6679	-0.323838
1	6680	3.14046
1	6681	1.24352
1	6682	-0.512338
1	6683	-0.542013
1	6684	-2.96907
1	6685	-4.35949
1	6686	0.580854
1	6687	-0.474858
1	6688	0.51247
1	6689	0.959384
1	6690	-4.77856
1	6691	5.8537
1	6692	0.482034
1	6693	7.4663
1	6694	-0.981056
1	6695	0.214472
1	6696	-1.74971
1	6697	0.128631
1	6698	-0.961079
1	6699	-3.19536
1	6700	-0.271751
1	6701	-1.39692
1	6702	4.90541
1	6703	-0.274962
1	6704	-1.52371
1	6705	15.2263
1	6706	0.291851
1	6707	0.0726271
1	6708	-0.669412
1	6709	0.427818
1	6710	-9.15156
1	6711	-0.337239
1	6712	-2.27374
1	6713	-0.166572
1	6714	1.99084
1	6715	-2.91068
1	6716	0.484223
1	6717	-0.00930406
1	6718	0.313484
1	6719	0.203289
1	6720	-0.38036
1	6721	-0.366544
1	6722	2.13
1	6723	1.06433
1	6724	-0.117999
1	6725	-40.3354
1	6726	1.11118
1	6727	-0.43905
1	6728	0.283508
1	6729	0.694751
1	6730	2.5428
1	6731	-1.1767
1	6732	-0.596167
1	6733	-0.591179
1	6734	-3.77972
1	6735	3.37765
1	6736	-0.492649
1	6737	-0.663935
1	6738	2.19134
1	6739	-0.0731957
1	6740	0.420774
1	6741	-0.564585
1	6742	-3.79074
1	6743	0.433304
1	6744	8.27965
1	6745	0.170792
1	6746	0.162162
1	6747	28.8942
1	6748	-7.11367
1	6749	-1.35504
1	6750	-0.870194
1	6751	2.99644
1	6752	2.68426
1	6753	0.104163
1	6754	0.373336
1	6755	1.14618
1	6756	-1.03146
1	6757	0.487121
1	6758	0.308419
1	6759	0.0629794
1	6760	-2.18621
1	6761	-3.25703
1	6762	0.171698
1	6763	-0.951442
1	6764	-2.33788
1	6765	-6.35519
1	6766	-3.55137
1	6767	-0.659006
1	6768	-0.172042
1	6769	-3.41365
1	6770	-2.61074
1	6771	-0.128642
1	6772	-0.377511
1	6773	-9.01715
1	6774	-0.410958
1	6775	-4.29395
1	6776	-0.303169
1	6777	-0.361652
1	6778	-0.377535
1	6779	0.107655
1	6780	-0.831896
1	6781	-4.99201
1	6782	-3.39457
1	6783	4.00066
1	6784	0.247918
1	6785	-1.18539
1	6786	0.462074
1	6787	4.31217
1	6788	1.25543
1	6789	0.53101
1	6790	-2.79342
1	6791	22.2219
1	6792	0.0124145
1	6793	0.128112
1	6794	-0.569924
1	6795	0.221527
1	6796	-0.675114
1	6797	-0.101706
1	6798	1.72189
1	6799	-0.0270945
1	6800	-0.277379
1	6801	4.03607
1	6802	-0.375522
1	6803	-0.91836
1	6804	-0.820178
1	6805	-26.2264
1	6806	-0.203116
1	6807	-16.8665
1	6808	-2.26726
1	6809	-0.75532
1	6810	-17.4087
1	6811	-0.506457
1	6812	2.62418
1	6813	-1.66653
1	6814	-1.58998
1	6815	-0.177354
1	6816	-0.11964
1	6817	-1.61818
1	6818	-1.17394
1	6819	-176.248
1	6820	-1.85233
1	6821	1.41531
1	6822	-0.118894
1	6823	-0.684323
1	6824	4.24118
1	6825	0.114812
1	6826	1.40284
1	6827	-4.35146
1	6828	0.0136214
1	6829	0.707957
1	6830	-0.404684
1	6831	1.70697
1	6832	-0.513294
1	6833	-0.269491
1	6834	0.127043
1	6835	-0.534078
1	6836	-0.00321189
1	6837	4.45667
1	6838	4.73292
1	6839	0.227118
1	6840	-0.836906
1	6841	-0.122552
1	6842	-23.4327
1	6843	-1.46967
1	6844	0.335414
1	6845	-0.731503
1	6846	-3.37339
1	6847	2.46455
1	6848	0.761287
1	6849	-1.15997
1	6850	2.32685
1	6851	-1.34783
1	6852	-4.01938
1	6853	1.75177
1	6854	-4.75596
1	6855	0.574445
1	6856	6.66139
1	6857	0.713015
1	6858	-0.873561
1	6859	-1.67052
1	6860	1805.46
1	6861	0.803106
1	6862	-2.01282
1	6863	1.52017
1	6864	2.4785
1	6865	1.80556
1	6866	-0.247666
1	6867	4.20631
1	6868	1.827
1	6869	2.26116
1	6870	0.0689778
1	6871	0.0296402
1	6872	4.08547
1	6873	-1.5264
1	6874	1.81085
1	6875	-12.5651
1	6876	0.169521
1	6877	-0.26631
1	6878	-1.08971
1	6879	-1.08183
1	6880	0.376426
1	6881	-0.118393
1	6882	-3.54404
1	6883	-8.38707
1	6884	0.158832
1	6885	1.37324
1	6886	0.0923665
1	6887	1.37696
1	6888	-0.461036
1	6889	-3.43117
1	6890	-0.549903
1	6891	-1.15376
1	6892	-0.70379
1	6893	1.50451
1	6894	-0.610663
1	6895	0.712912
1	6896	-0.119609
1	6897	16.6161
1	6898	-4.03005
1	6899	2.37594
1	6900	0.437085
1	6901	-1.53352
1	6902	0.43502
1	6903	0.132901
1	6904	-1.32605
1	6905	0.156607
1	6906	0.789756
1	6907	-2.14493
1	6908	3.76716
1	6909	-0.714302
1	6910	63.0591
1	6911	1.14319
1	6912	70.1872
1	6913	-5.13416
1	6914	1.34363
1	6915	-0.220812
1	6916	1.21497
1	6917	0.756066
1	6918	-5.50547
1	6919	1.81377
1	6920	-1.11404
1	6921	0.0770795
1	6922	1.19959
1	6923	0.0524311
1	6924	0.826892
1	6925	0.301189
1	6926	-0.0997678
1	6927	-0.598868
1	6928	0.308793
1	6929	-1.28825
1	6930	-4.89047
1	6931	-0.659713
1	6932	-0.343188
1	6933	-1.38162
1	6934	-1.2073
1	6935	5.19962
1	6936	-3.65193
1	6937	0.218918
1	6938	-0.834748
1	6939	-1.21196
1	6940	-1.88815
1	6941	-1.35379
1	6942	0.205872
1	6943	-1.23445
1	6944	5.31778
1	6945	1.54509
1	6946	-0.674938
1	6947	-2.89554
1	6948	-0.450664
1	6949	-0.0483142
1	6950	-0.679442
1	6951	208.283
1	6952	-1.92854
1	6953	1.24172
1	6954	1.01087
1	6955	0.785776
1	6956	5.22322
1	6957	0.167536
1	6958	-0.644262
1	6959	-2.92206
1	6960	3.05072
1	6961	0.8559
1	6962	2.09753
1	6963	-13.0438
1	6964	-0.704241
1	6965	0.719591
1	6966	-0.00957325
1	6967	0.163763
1	6968	1.064
1	6969	1.09667
1	6970	-2.42271
1	6971	-0.107866
1	6972	0.950381
1	6973	0.239094
1	6974	0.0199334
1	6975	0.715424
1	6976	39.0718
1	6977	-0.445309
1	6978	3.26773
1	6979	-1.19598
1	6980	1.00561
1	6981	-0.844801
1	6982	0.852173
1	6983	-1.82869
1	6984	0.271773
1	6985	1.46015
1	6986	-0.418365
1	6987	2.16965
1	6988	0.620391
1	6989	-1.10489
1	6990	1.74105
1	6991	-5.58558
1	6992	-2.5953
1	6993	-127.533
1	6994	-0.564015
1	6995	0.211198
1	6996	-0.300683
1	6997	-0.979306
1	6998	0.288029
1	6999	-1.31155
1	7000	0.870225
1	7001	-1.40332
1	7002	-2.26212
1	7003	0.712929
1	7004	-0.224584
1	7005	2.97079
1	7006	-61.488
1	7007	-1.0001
1	7008	0.765771
1	7009	-2.84146
1	7010	9.74407
1	7011	-0.897176
1	7012	11.4908
1	7013	-7.4042
1	7014	-0.746453
1	7015	-0.551284
1	7016	-0.39632
1	7017	1.55272
1	7018	0.345243
1	7019	2.64835
1	7020	-0.68685
1	7021	5.44085
1	7022	-0.205609
1	7023	-5.06994
1	7024	-46.3657
1	7025	-0.199499
1	7026	-0.516984
1	7027	-1.47244
1	7028	0.387405
1	7029	-0.44554
1	7030	-1.52501
1	7031	-0.00950127
1	7032	-0.00644838
1	7033	4.79713
1	7034	0.569498
1	7035	-0.0816739
1	7036	-10.4917
1	7037	0.143383
1	7038	1.83854
1	7039	16.9484
1	7040	0.447357
1	7041	1.52332
1	7042	0.928568
1	7043	-1.25395
1	7044	0.550116
1	7045	-0.0292559
1	7046	1.56786
1	7047	-7.73556
1	7048	-0.204438
1	7049	-0.39347
1	7050	-0.0521637
1	7051	0.198499
1	7052	0.153522
1	7053	-9.03307
1	7054	-0.157206
1	7055	-1.35466
1	7056	-2.27614
1	7057	-1.54338
1	7058	-0.420743
1	7059	-0.0363709
1	7060	-0.0229638
1	7061	-0.205119
1	7062	-2.34472
1	7063	5.05286
1	7064	6.13098
1	7065	11.7788
1	7066	0.282945
1	7067	-1.17093
1	7068	0.844701
1	7069	0.982914
1	7070	-4.30089
1	7071	2.178
1	7072	0.567474
1	7073	6.38802
1	7074	0.463648
1	7075	4.33351
1	7076	-0.623715
1	7077	-0.612674
1	7078	0.306035
1	7079	-0.062239
1	7080	0.0152401
1	7081	-0.216322
1	7082	0.651001
1	7083	-6.41424
1	7084	-2.10872
1	7085	1.24559
1	7086	1.20532
1	7087	-1.04329
1	7088	0.157494
1	7089	-1.54101
1	7090	-0.903462
1	7091	1.49781
1	7092	1.15185
1	7093	0.114013
1	7094	16.971
1	7095	0.0697639
1	7096	-0.565534
1	7097	0.319727
1	7098	-2.30491
1	7099	-0.390572
1	7100	2.70162
1	7101	0.320579
1	7102	-0.233622
1	7103	-1.87627
1	7104	1.45073
1	7105	0.58584
1	7106	-1.59225
1	7107	1.74437
1	7108	3.13166
1	7109	1.53042
1	7110	0.290837
1	7111	0.749437
1	7112	-1.93289
1	7113	-1.10897
1	7114	-0.234612
1	7115	2.68497
1	7116	0.249667
1	7117	1.43625
1	7118	1.13195
1	7119	-0.9903
1	7120	-0.32052
1	7121	-0.323202
1	7122	-3.66441
1	7123	-0.180706
1	7124	0.719705
1	7125	-11.8872
1	7126	0.13
1	7127	0.503187
1	7128	6.48316
1	7129	-1.41687
1	7130	0.251957
1	7131	0.066201
1	7132	-0.147008
1	7133	-1.866
1	7134	-0.303261
1	7135	-0.102424
1	7136	-0.512424
1	7137	0.0556604
1	7138	-0.131202
1	7139	1.93089
1	7140	0.332509
1	7141	0.670377
1	7142	-4.57418
1	7143	0.287797
1	7144	2.12297
1	7145	-0.836375
1	7146	0.790742
1	7147	0.0722144
1	7148	1.82633
1	7149	-5.20261
1	7150	-0.737468
1	7151	-0.529085
1	7152	-0.339657
1	7153	-1.06634
1	7154	-49.7074
1	7155	0.0638738
1	7156	-2.91886
1	7157	11.8793
1	7158	-0.622616
1	7159	-0.208401
1	7160	-0.246969
1	7161	0.00447328
1	7162	1.44006
1	7163	0.0562255
1	7164	1.24902
1	7165	0.32145
1	7166	-3.01338
1	7167	-0.180056
1	7168	-0.292611
1	7169	1.76486
1	7170	-1.00582
1	7171	0.17187
1	7172	53.2301
1	7173	-0.58479
1	7174	0.603534
1	7175	0.807133
1	7176	-0.812365
1	7177	-2.06577
1	7178	3.00415
1	7179	-0.530689
1	7180	-1.76617
1	7181	-0.247615
1	7182	-4.72475
1	7183	0.23877
1	7184	-1.4118
1	7185	-1.72173
1	7186	-0.597003
1	7187	0.894743
1	7188	-0.815435
1	7189	-0.345697
1	7190	1847.77
1	7191	-0.272572
1	7192	0.599107
1	7193	-0.706355
1	7194	0.485596
1	7195	0.733098
1	7196	-4.05836
1	7197	-0.13641
1	7198	0.829022
1	7199	-3.44681
1	7200	3.23409
1	7201	1.86386
1	7202	0.559155
1	7203	0.51747
1	7204	-0.367048
1	7205	-0.58581
1	7206	12.1924
1	7207	-2.1455
1	7208	0.505587
1	7209	-0.792138
1	7210	0.324582
1	7211	-1.26602
1	7212	1.63304
1	7213	1.64779
1	7214	-2.7705
1	7215	5.12475
1	7216	0.736511
1	7217	0.080946
1	7218	0.182005
1	7219	1.06842
1	7220	0.376153
1	7221	-0.61317
1	7222	1.45185
1	7223	0.398768
1	7224	0.0371369
1	7225	0.284343
1	7226	-4.1075
1	7227	-14.2066
1	7228	-0.821395
1	7229	3.66736
1	7230	1.5673
1	7231	0.890496
1	7232	3.20404
1	7233	-0.229307
1	7234	-0.302776
1	7235	0.521191
1	7236	-0.0456451
1	7237	-0.646189
1	7238	-0.0669773
1	7239	-11.7534
1	7240	-0.674545
1	7241	1.27227
1	7242	6.07533
1	7243	0.0263589
1	7244	6.87534
1	7245	11.9263
1	7246	0.0413101
1	7247	0.0991685
1	7248	-1.12457
1	7249	0.132104
1	7250	0.25392
1	7251	-0.0537955
1	7252	36.9522
1	7253	0.749956
1	7254	3.37813
1	7255	-8.04406
1	7256	3.0755
1	7257	-2.46461
1	7258	-0.800746
1	7259	-1.15303
1	7260	0.17521
1	7261	-1.51686
1	7262	-0.962977
1	7263	0.323279
1	7264	-0.380372
1	7265	0.433568
1	7266	0.422826
1	7267	1.80057
1	7268	-0.722376
1	7269	-2.19762
1	7270	-3.10313
1	7271	-1.41643
1	7272	-0.172548
1	7273	-8.62544
1	7274	-1.79543
1	7275	0.660102
1	7276	-0.436173
1	7277	0.383938
1	7278	-0.565499
1	7279	1.61404
1	7280	0.325674
1	7281	0.10509
1	7282	3.97308
1	7283	4.85835
1	7284	39.6978
1	7285	-3.80685
1	7286	0.78691
1	7287	-0.118626
1	7288	1.74865
1	7289	-0.00757478
1	7290	0.0730635
1	7291	-7.79946
1	7292	-1.10889
1	7293	5.97854
1	7294	1.90337
1	7295	-5.87716
1	7296	-0.372499
1	7297	1.54189
1	7298	-0.567617
1	7299	-0.0756592
1	7300	-0.477905
1	7301	-0.549049
1	7302	-3.75051
1	7303	0.0515572
1	7304	3.08896
1	7305	-0.451349
1	7306	-0.0979666
1	7307	-0.578625
1	7308	-0.206735
1	7309	-0.281748
1	7310	1.04464
1	7311	-4.18806
1	7312	-3.0269
1	7313	-0.687927
1	7314	-3.17032
1	7315	-10.2607
1	7316	1.86053
1	7317	-2.14386
1	7318	-1.7342
1	7319	0.786638
1	7320	3.16989
1	7321	0.336499
1	7322	1.61091
1	7323	-0.496402
1	7324	-0.623323
1	7325	2.14045
1	7326	0.894066
1	7327	-0.198995
1	7328	0.209792
1	7329	0.181227
1	7330	-0.257007
1	7331	-0.775672
1	7332	-1.81717
1	7333	-182.204
1	7334	-0.312281
1	7335	-1.27574
1	7336	-1.46673
1	7337	0.414572
1	7338	-0.473372
1	7339	0.946306
1	7340	5.755
1	7341	-0.536336
1	7342	-0.258385
1	7343	2.54415
1	7344	-0.388813
1	7345	1.0664
1	7346	-8.82327
1	7347	-8.73387
1	7348	-1.96032
1	7349	-7.6891
1	7350	-678.823
1	7351	-0.984974
1	7352	-0.0802313
1	7353	0.179635
1	7354	0.140996
1	7355	-0.250106
1	7356	0.0598523
1	7357	-1.95403
1	7358	-0.10837
1	7359	0.209566
1	7360	-2.05244
1	7361	-1.47979
1	7362	-1.02834
1	7363	-1.42503
1	7364	4.62164
1	7365	1.85107
1	7366	0.372658
1	7367	-10.0017
1	7368	0.482289
1	7369	0.789084
1	7370	-1.64792
1	7371	16.1446
1	7372	-12.1712
1	7373	0.775816
1	7374	69.001
1	7375	2.00343
1	7376	-1.23285
1	7377	0.549659
1	7378	0.327472
1	7379	1.43985
1	7380	-0.315113
1	7381	0.331386
1	7382	4.68835
1	7383	-1.55463
1	7384	0.150596
1	7385	-4.39711
1	7386	1.04066
1	7387	-4.27186
1	7388	1.01364
1	7389	-0.955451
1	7390	1.34831
1	7391	1.88676
1	7392	-0.938812
1	7393	-3.68456
1	7394	1.81802
1	7395	-0.81754
1	7396	0.46332
1	7397	0.659813
1	7398	-1.87295
1	7399	-0.65743
1	7400	0.678735
1	7401	-8.92064
1	7402	-10.9297
1	7403	-0.0511661
1	7404	-4.71963
1	7405	0.708508
1	7406	7.09724
1	7407	-0.232008
1	7408	-1.52543
1	7409	0.473946
1	7410	-1.45583
1	7411	1.19885
1	7412	-0.984157
1	7413	-0.881678
1	7414	1.83943
1	7415	0.363159
1	7416	-1.0726
1	7417	-0.857714
1	7418	-0.143355
1	7419	3.75157
1	7420	-1.00664
1	7421	0.19776
1	7422	-1.5932
1	7423	-12.1897
1	7424	0.801747
1	7425	0.344282
1	7426	0.563342
1	7427	-4.69846
1	7428	-0.878549
1	7429	-1.13648
1	7430	-2.1257
1	7431	4.45791
1	7432	-0.685791
1	7433	4.31883
1	7434	-3.88866
1	7435	-2.11772
1	7436	0.588671
1	7437	0.0035943
1	7438	0.167321
1	7439	1.50963
1	7440	-1.07504
1	7441	-0.39338
1	7442	-0.210626
1	7443	0.825875
1	7444	0.205447
1	7445	5.03587
1	7446	2.78204
1	7447	-0.257756
1	7448	4.17774
1	7449	9.95631
1	7450	0.386418
1	7451	0.217836
1	7452	-2.45876
1	7453	-1.57039
1	7454	14.4596
1	7455	0.295578
1	7456	-2.47801
1	7457	1.07447
1	7458	9.23558
1	7459	46.5486
1	7460	-0.276149
1	7461	-2.13633
1	7462	0.235901
1	7463	-3.0442
1	7464	0.371847
1	7465	-41.0985
1	7466	-2.62184
1	7467	2.91452
1	7468	0.423674
1	7469	-7.20521
1	7470	-19.3241
1	7471	-4.54221
1	7472	-1.60841
1	7473	14.6547
1	7474	6.8131
1	7475	-1.08554
1	7476	-1.04637
1	7477	0.21544
1	7478	0.400842
1	7479	-0.32079
1	7480	-9.77181
1	7481	-0.564383
1	7482	-3.29401
1	7483	2.40815
1	7484	-0.0422579
1	7485	1.63897
1	7486	-0.314807
1	7487	1.15666
1	7488	-0.162112
1	7489	0.17754
1	7490	0.879231
1	7491	-1.42339
1	7492	-3.75377
1	7493	-0.128488
1	7494	-5.09064
1	7495	-2.58127
1	7496	0.296144
1	7497	-0.0481306
1	7498	-0.0207357
1	7499	2.03092
1	7500	4.03042
1	7501	-1.0815
1	7502	7.24048
1	7503	-0.682404
1	7504	-23.0097
1	7505	0.0811444
1	7506	-1.08046
1	7507	-7.38889
1	7508	1.67814
1	7509	0.4764
1	7510	-51.0599
1	7511	1.24942
1	7512	-0.085763
1	7513	-3.17822
1	7514	-0.587103
1	7515	-1.89861
1	7516	-3.58366
1	7517	0.959035
1	7518	-2.21403
1	7519	-1.3385
1	7520	8.30456
1	7521	-9.61879
1	7522	-1.3868
1	7523	0.0502256
1	7524	1.68408
1	7525	-0.520293
1	7526	8.05033
1	7527	4.10932
1	7528	40.9863
1	7529	-0.302318
1	7530	-0.30514
1	7531	3.26428
1	7532	0.981722
1	7533	1.73666
1	7534	14.8077
1	7535	-5.90083
1	7536	-1.03585
1	7537	2.42978
1	7538	0.26051
1	7539	15.0803
1	7540	2.39153
1	7541	-0.228614
1	7542	-0.135738
1	7543	-2.02617
1	7544	0.884724
1	7545	-3.10934
1	7546	4.87039
1	7547	-0.19288
1	7548	-0.114771
1	7549	0.809873
1	7550	0.622003
1	7551	-1.33818
1	7552	0.216796
1	7553	-19.295
1	7554	47.9656
1	7555	1.27098
1	7556	-2.31302
1	7557	-2.36192
1	7558	113.261
1	7559	0.303851
1	7560	-0.472351
1	7561	2.05869
1	7562	-0.0381823
1	7563	1.76771
1	7564	0.160294
1	7565	1.78421
1	7566	0.0386785
1	7567	0.714711
1	7568	-25.4523
1	7569	0.33919
1	7570	-2.54005
1	7571	1.35404
1	7572	-3.71758
1	7573	-4.27019
1	7574	1.37835
1	7575	0.692449
1	7576	0.313872
1	7577	-0.448427
1	7578	-4.38137
1	7579	0.874856
1	7580	0.448621
1	7581	-2.11065
1	7582	-0.291234
1	7583	0.70629
1	7584	0.172925
1	7585	0.144785
1	7586	1.46676
1	7587	-0.451113
1	7588	-7.84211
1	7589	0.568329
1	7590	-0.523192
1	7591	0.666694
1	7592	-1.22928
1	7593	-3.40022
1	7594	1.04523
1	7595	9.95188
1	7596	-2.80502
1	7597	-0.0244671
1	7598	1.92246
1	7599	-2.41987
1	7600	-1.63886
1	7601	-1.7139
1	7602	5.96573
1	7603	0.730842
1	7604	-1.08025
1	7605	0.0175113
1	7606	-1.28675
1	7607	5.52275
1	7608	0.164269
1	7609	0.266632
1	7610	0.698108
1	7611	-1.01076
1	7612	-0.739781
1	7613	-1.70876
1	7614	-0.472205
1	7615	1.02876
1	7616	0.870421
1	7617	-51.2581
1	7618	0.760468
1	7619	3.8429
1	7620	-2.35608
1	7621	-5.47701
1	7622	-1.66612
1	7623	-0.0332825
1	7624	-0.321639
1	7625	0.43314
1	7626	2.77011
1	7627	-0.750547
1	7628	0.385407
1	7629	1.76362
1	7630	-0.387651
1	7631	-0.170088
1	7632	-0.929187
1	7633	-0.94084
1	7634	-0.622817
1	7635	0.46508
1	7636	2.57146
1	7637	-1.69701
1	7638	-2.92096
1	7639	1.19226
1	7640	1.34419
1	7641	-10.0093
1	7642	0.394513
1	7643	0.817645
1	7644	0.200938
1	7645	4.20445
1	7646	0.625025
1	7647	1.3124
1	7648	6.45265
1	7649	7.06317
1	7650	16.6653
1	7651	-0.0378708
1	7652	0.607504
1	7653	0.52765
1	7654	0.415823
1	7655	-2.22913
1	7656	0.117362
1	7657	-0.807663
1	7658	1.7437
1	7659	-2.31867
1	7660	1.42039
1	7661	1.63971
1	7662	-3.68758
1	7663	2.4412
1	7664	-0.539239
1	7665	-0.493823
1	7666	7.6301
1	7667	-0.461908
1	7668	1.32249
1	7669	0.23287
1	7670	-299.793
1	7671	2.56038
1	7672	4.57315
1	7673	9.83998
1	7674	-0.218961
1	7675	0.429045
1	7676	-1.31721
1	7677	1.35158
1	7678	1.69797
1	7679	-0.415744
1	7680	-3.99543
1	7681	0.48451
1	7682	0.398862
1	7683	1.26455
1	7684	-1.92714
1	7685	-0.36861
1	7686	-0.687667
1	7687	0.354703
1	7688	0.607002
1	7689	-2.29697
1	7690	1.06187
1	7691	-0.950691
1	7692	-4.07939
1	7693	-8.98936
1	7694	-1.82979
1	7695	0.926397
1	7696	1.22162
1	7697	-0.147391
1	7698	-0.333204
1	7699	-1.07348
1	7700	-1.19092
1	7701	0.538223
1	7702	-0.586726
1	7703	0.198532
1	7704	-0.795202
1	7705	-0.173686
1	7706	-1.20247
1	7707	0.0793784
1	7708	-0.178953
1	7709	1.23711
1	7710	-0.00165824
1	7711	0.569233
1	7712	-0.781119
1	7713	-1.11927
1	7714	-0.49202
1	7715	1.1651
1	7716	16.48
1	7717	-0.232246
1	7718	-1.43037
1	7719	0.471836
1	7720	-5.64718
1	7721	-0.191774
1	7722	-0.550976
1	7723	0.334056
1	7724	0.611592
1	7725	3.91414
1	7726	4.67522
1	7727	0.339839
1	7728	3.00973
1	7729	-11.8006
1	7730	-0.0758844
1	7731	1.57934
1	7732	3.06335
1	7733	26.8532
1	7734	-1.19831
1	7735	7.51019
1	7736	2.89895
1	7737	0.277283
1	7738	-1.74838
1	7739	-0.744287
1	7740	-1.13354
1	7741	4.29016
1	7742	-1.43843
1	7743	0.0306482
1	7744	1.59232
1	7745	0.742691
1	7746	-0.835241
1	7747	-0.0778987
1	7748	0.137634
1	7749	-1.83409
1	7750	-25.6519
1	7751	-0.0948465
1	7752	-5.99203
1	7753	0.114724
1	7754	-0.415895
1	7755	-0.353531
1	7756	2.22974
1	7757	0.533276
1	7758	5.58663
1	7759	0.226967
1	7760	0.0672359
1	7761	-2.04951
1	7762	2.31864
1	7763	-1.64905
1	7764	1.66395
1	7765	1.1059
1	7766	-1.13125
1	7767	0.40045
1	7768	-2.54313
1	7769	-0.752617
1	7770	5.42631
1	7771	-0.0749649
1	7772	-3.61249
1	7773	1.46033
1	7774	0.227315
1	7775	-1.92733
1	7776	-2.99956
1	7777	-0.0974269
1	7778	-4.1882
1	7779	-4.77258
1	7780	-0.0285716
1	7781	-0.0718174
1	7782	-3.38438
1	7783	0.00961078
1	7784	-1.12698
1	7785	0.380161
1	7786	0.975838
1	7787	1.79785
1	7788	-1.95793
1	7789	0.135976
1	7790	-1.03268
1	7791	0.556349
1	7792	-0.164185
1	7793	1.44388
1	7794	0.901658
1	7795	9.0692
1	7796	1.79635
1	7797	0.534968
1	7798	-6.46362
1	7799	-0.0254748
1	7800	4.31889
1	7801	-0.264654
1	7802	13.5345
1	7803	0.157696
1	7804	-0.186261
1	7805	-2.6189
1	7806	-0.0778413
1	7807	0.250878
1	7808	-0.84699
1	7809	0.60332
1	7810	1.48798
1	7811	-1.27716
1	7812	-0.682113
1	7813	-0.313735
1	7814	0.568931
1	7815	1.92936
1	7816	0.250444
1	7817	-0.00203292
1	7818	0.781008
1	7819	-0.611654
1	7820	-0.0119954
1	7821	22.9965
1	7822	3.88649
1	7823	-0.448507
1	7824	1.32337
1	7825	-0.0874822
1	7826	-0.279116
1	7827	-0.69803
1	7828	4.1586
1	7829	-0.185663
1	7830	-1.8214
1	7831	-1.0121
1	7832	1.47657
1	7833	-0.511038
1	7834	0.0918472
1	7835	-0.892027
1	7836	0.0217212
1	7837	-0.829778
1	7838	0.618868
1	7839	-0.0124824
1	7840	-2.24468
1	7841	-1.49692
1	7842	-0.575185
1	7843	0.575323
1	7844	-1.7274
1	7845	-15.5791
1	7846	0.455341
1	7847	0.901007
